A.  .closed_3_body.Last_Run.TIME (sec)
B.  .closed_3_body.Last_Run.joint1_MEA_1.Q (deg/sec**2)
C.  .closed_3_body.Last_Run.joint2_MEA_1.Q (deg/sec**2)
D.  .closed_3_body.Last_Run.joint3_MEA_1.Q (deg/sec**2)

       A               B               C               D         
 7.855000E+00    0.000000E+00    2.046496E-09   -3.283990E+02   
 7.860000E+00    1.781111E-10   -1.154618E-09   -4.486697E+02   
 7.865000E+00   -2.286844E-09    1.315172E-09   -5.676895E+02   
 7.870000E+00    3.021680E-09    0.000000E+00   -6.851405E+02   
 7.875000E+00   -4.897545E-10   -1.663761E-09   -8.007187E+02   
 7.880000E+00   -2.221808E-10    1.442496E-09   -9.141369E+02   
 7.885000E+00    5.658843E-10   -9.412406E-10   -1.025126E+03   
 7.890000E+00   -1.274257E-10    0.000000E+00   -1.133438E+03   
 7.895000E+00    0.000000E+00   -1.119555E-10   -1.238846E+03   
 7.900000E+00    0.000000E+00    0.000000E+00   -1.341148E+03   
 7.905000E+00    0.000000E+00    0.000000E+00   -1.440164E+03   
 7.910000E+00   -1.188764E-10    0.000000E+00   -1.535741E+03   
 7.915000E+00    5.263945E-10   -1.267133E-09   -1.627749E+03   
 7.920000E+00   -7.798211E-10    1.560456E-09   -1.716085E+03   
 7.925000E+00   -3.493012E-10    6.625732E-10   -1.800667E+03   
 7.930000E+00    6.424212E-10   -1.238839E-09   -1.881440E+03   
 7.935000E+00   -4.746914E-10    8.610398E-10   -1.958369E+03   
 7.940000E+00    1.644728E-10   -2.438595E-10   -2.031443E+03   
 7.945000E+00    0.000000E+00    0.000000E+00   -2.100669E+03   
 7.950000E+00    0.000000E+00    0.000000E+00   -2.166072E+03   
 7.955000E+00    0.000000E+00    0.000000E+00   -2.227696E+03   
 7.960000E+00    0.000000E+00    0.000000E+00   -2.285598E+03   
 7.965000E+00    0.000000E+00    0.000000E+00   -2.339850E+03   
 7.970000E+00    0.000000E+00    0.000000E+00   -2.390533E+03   
 7.975000E+00    0.000000E+00    0.000000E+00   -2.437739E+03   
 7.980000E+00    0.000000E+00    0.000000E+00   -2.481567E+03   
 7.985000E+00    0.000000E+00    0.000000E+00   -2.522122E+03   
 7.990000E+00    0.000000E+00    0.000000E+00   -2.559513E+03   
 7.995000E+00    0.000000E+00    0.000000E+00   -2.593850E+03   
 8.000000E+00    0.000000E+00    0.000000E+00   -2.625245E+03   
 8.005000E+00    0.000000E+00    0.000000E+00   -2.653809E+03   
 8.010000E+00    0.000000E+00    0.000000E+00   -2.679648E+03   
 8.015000E+00    0.000000E+00    0.000000E+00   -2.702868E+03   
 8.020000E+00    0.000000E+00    0.000000E+00   -2.723568E+03   
 8.025000E+00    0.000000E+00    0.000000E+00   -2.741841E+03   
 8.030000E+00    0.000000E+00    0.000000E+00   -2.757773E+03   
 8.035000E+00    0.000000E+00    0.000000E+00   -2.771443E+03   
 8.040000E+00    0.000000E+00    0.000000E+00   -2.782920E+03   
 8.045000E+00    0.000000E+00    0.000000E+00   -2.792265E+03   
 8.050000E+00    0.000000E+00    0.000000E+00   -2.799526E+03   
 8.055000E+00    0.000000E+00    0.000000E+00   -2.804745E+03   
 8.060000E+00    0.000000E+00    0.000000E+00   -2.807951E+03   
 8.065000E+00    0.000000E+00    0.000000E+00   -2.809161E+03   
 8.070000E+00    0.000000E+00    0.000000E+00   -2.808382E+03   
 8.075000E+00    0.000000E+00    0.000000E+00   -2.805609E+03   
 8.080000E+00    0.000000E+00    0.000000E+00   -2.800828E+03   
 8.085000E+00    0.000000E+00    0.000000E+00   -2.794011E+03   
 8.090000E+00    0.000000E+00    0.000000E+00   -2.785122E+03   
 8.095000E+00    0.000000E+00    0.000000E+00   -2.774111E+03   
 8.100000E+00    0.000000E+00    0.000000E+00   -2.760921E+03   
 8.105000E+00    0.000000E+00    0.000000E+00   -2.745485E+03   
 8.110000E+00    0.000000E+00    0.000000E+00   -2.727725E+03   
 8.115000E+00    0.000000E+00    0.000000E+00   -2.707558E+03   
 8.120000E+00    0.000000E+00    0.000000E+00   -2.684892E+03   
 8.125000E+00    0.000000E+00    0.000000E+00   -2.659628E+03   
 8.130000E+00    0.000000E+00    0.000000E+00   -2.631664E+03   
 8.135000E+00    0.000000E+00    0.000000E+00   -2.600891E+03   
 8.140000E+00    0.000000E+00    0.000000E+00   -2.567200E+03   
 8.145000E+00    0.000000E+00    0.000000E+00   -2.530480E+03   
 8.150000E+00    0.000000E+00    0.000000E+00   -2.490619E+03   
 8.155000E+00    0.000000E+00    0.000000E+00   -2.447508E+03   
 8.160000E+00    0.000000E+00    0.000000E+00   -2.401042E+03   
 8.165000E+00    0.000000E+00   -1.050346E-10   -2.351120E+03   
 8.170000E+00    0.000000E+00    0.000000E+00   -2.297649E+03   
 8.175000E+00    0.000000E+00    0.000000E+00   -2.240544E+03   
 8.180000E+00    0.000000E+00    0.000000E+00   -2.179732E+03   
 8.185000E+00    0.000000E+00    0.000000E+00   -2.115152E+03   
 8.190000E+00    0.000000E+00    0.000000E+00   -2.046758E+03   
 8.195000E+00    0.000000E+00    0.000000E+00   -1.974520E+03   
 8.200000E+00    0.000000E+00    0.000000E+00   -1.898427E+03   
 8.205000E+00    0.000000E+00    0.000000E+00   -1.818486E+03   
 8.210000E+00    0.000000E+00    0.000000E+00   -1.734726E+03   
 8.215000E+00    0.000000E+00    0.000000E+00   -1.647200E+03   
 8.220000E+00    1.123626E-10   -1.186729E-10   -1.555981E+03   
 8.225000E+00   -1.239653E-10    0.000000E+00   -1.461169E+03   
 8.230000E+00    0.000000E+00    0.000000E+00   -1.362888E+03   
 8.235000E+00   -2.105782E-09    1.415525E-09   -1.261286E+03   
 8.240000E+00    2.289389E-09   -2.473810E-09   -1.156536E+03   
 8.245000E+00   -4.926043E-10    1.876375E-09   -1.048837E+03   
 8.250000E+00   -5.211021E-10   -9.727917E-10   -9.384101E+02   
 8.255000E+00    4.837496E-10    1.238635E-10   -8.254981E+02   
 8.260000E+00    0.000000E+00   -2.820261E-10   -7.103659E+02   
 8.265000E+00    1.697653E-10    0.000000E+00   -5.932970E+02   
 8.270000E+00    5.155043E-10   -3.907248E-10   -4.745920E+02   
 8.275000E+00   -5.279721E-10    2.879801E-10   -3.545658E+02   
 8.280000E+00    8.086751E-10   -1.003020E-10   -2.335454E+02   
 8.285000E+00    7.481555E-10   -8.946391E-10   -1.118667E+02   
 8.290000E+00   -4.497034E-10    2.026708E-09    1.012838E+01   
 8.295000E+00   -2.044359E-09   -9.689496E-10    1.320949E+02   
 8.300000E+00    2.189850E-09    2.110871E-10    2.536884E+02   
 8.305000E+00   -1.312729E-09    1.281891E-10    3.745676E+02   
 8.310000E+00    1.144593E-09   -2.156976E-09    4.943979E+02   
 8.315000E+00    1.578573E-10    2.772629E-09    6.128540E+02   
 8.320000E+00   -1.512010E-09   -6.468994E-10    7.296233E+02   
 8.325000E+00    1.227440E-09    1.086986E-10    8.444077E+02   
 8.330000E+00   -7.684220E-10    4.801874E-10    9.569267E+02   
 8.335000E+00    0.000000E+00   -1.017777E-10    1.066919E+03   
 8.340000E+00    0.000000E+00    0.000000E+00    1.174145E+03   
 8.345000E+00   -1.893066E-10    0.000000E+00    1.278387E+03   
 8.350000E+00    0.000000E+00   -1.705795E-10    1.379450E+03   
 8.355000E+00    0.000000E+00    0.000000E+00    1.477167E+03   
 8.360000E+00   -1.392116E-09    6.701047E-10    1.571392E+03   
 8.365000E+00    1.616841E-09   -8.964584E-10    1.662005E+03   
 8.370000E+00   -9.947757E-10    1.655720E-09    1.748912E+03   
 8.375000E+00    2.084612E-09   -3.334850E-09    1.832042E+03   
 8.380000E+00   -1.617452E-09    2.533452E-09    1.911346E+03   
 8.385000E+00    8.382415E-10   -1.189578E-09    1.986800E+03   
 8.390000E+00    0.000000E+00    1.445244E-10    2.058399E+03   
 8.395000E+00   -1.913422E-10    1.636586E-10    2.126157E+03   
 8.400000E+00    0.000000E+00   -1.669155E-10    2.190108E+03   
 8.405000E+00    0.000000E+00    1.314969E-10    2.250299E+03   
 8.410000E+00    0.000000E+00    0.000000E+00    2.306795E+03   
 8.415000E+00    0.000000E+00    0.000000E+00    2.359670E+03   
 8.420000E+00    0.000000E+00    0.000000E+00    2.409011E+03   
 8.425000E+00   -1.017777E-10    0.000000E+00    2.454912E+03   
 8.430000E+00    0.000000E+00    0.000000E+00    2.497475E+03   
 8.435000E+00    0.000000E+00    0.000000E+00    2.536805E+03   
 8.440000E+00    0.000000E+00    0.000000E+00    2.573014E+03   
 8.445000E+00    0.000000E+00    0.000000E+00    2.606212E+03   
 8.450000E+00    0.000000E+00    0.000000E+00    2.636510E+03   
 8.455000E+00    0.000000E+00    0.000000E+00    2.664018E+03   
 8.460000E+00    0.000000E+00    0.000000E+00    2.688842E+03   
 8.465000E+00    0.000000E+00    0.000000E+00    2.711086E+03   
 8.470000E+00    0.000000E+00    0.000000E+00    2.730846E+03   
 8.475000E+00    0.000000E+00    0.000000E+00    2.748214E+03   
 8.480000E+00    0.000000E+00    0.000000E+00    2.763271E+03   
 8.485000E+00    0.000000E+00    0.000000E+00    2.776094E+03   
 8.490000E+00    0.000000E+00    0.000000E+00    2.786748E+03   
 8.495000E+00    0.000000E+00    0.000000E+00    2.795290E+03   
 8.500000E+00    0.000000E+00    0.000000E+00    2.801765E+03   
 8.505000E+00    0.000000E+00    0.000000E+00    2.806211E+03   
 8.510000E+00    0.000000E+00    0.000000E+00    2.808651E+03   
 8.515000E+00    0.000000E+00    0.000000E+00    2.809099E+03   
 8.520000E+00    0.000000E+00    0.000000E+00    2.807558E+03   
 8.525000E+00    0.000000E+00    0.000000E+00    2.804019E+03   
 8.530000E+00    0.000000E+00    0.000000E+00    2.798462E+03   
 8.535000E+00    0.000000E+00    0.000000E+00    2.790857E+03   
 8.540000E+00    0.000000E+00    0.000000E+00    2.781162E+03   
 8.545000E+00    0.000000E+00    0.000000E+00    2.769324E+03   
 8.550000E+00    0.000000E+00    0.000000E+00    2.755283E+03   
 8.555000E+00    0.000000E+00    0.000000E+00    2.738967E+03   
 8.560000E+00    0.000000E+00    0.000000E+00    2.720296E+03   
 8.565000E+00    0.000000E+00    0.000000E+00    2.699184E+03   
 8.570000E+00    0.000000E+00    0.000000E+00    2.675535E+03   
 8.575000E+00    0.000000E+00    0.000000E+00    2.649250E+03   
 8.580000E+00    0.000000E+00    0.000000E+00    2.620223E+03   
 8.585000E+00    0.000000E+00    0.000000E+00    2.588346E+03   
 8.590000E+00    0.000000E+00    0.000000E+00    2.553509E+03   
 8.595000E+00    0.000000E+00    0.000000E+00    2.515599E+03   
 8.600000E+00    0.000000E+00    0.000000E+00    2.474507E+03   
 8.605000E+00    0.000000E+00    0.000000E+00    2.430125E+03   
 8.610000E+00   -1.168409E-10    0.000000E+00    2.382347E+03   
 8.615000E+00    1.164337E-10    0.000000E+00    2.331077E+03   
 8.620000E+00    0.000000E+00    0.000000E+00    2.276224E+03   
 8.625000E+00    0.000000E+00    0.000000E+00    2.217708E+03   
 8.630000E+00    0.000000E+00    0.000000E+00    2.155460E+03   
 8.635000E+00    0.000000E+00    0.000000E+00    2.089425E+03   
 8.640000E+00    0.000000E+00    0.000000E+00    2.019562E+03   
 8.645000E+00    0.000000E+00    0.000000E+00    1.945849E+03   
 8.650000E+00    0.000000E+00    0.000000E+00    1.868280E+03   
 8.655000E+00    0.000000E+00    0.000000E+00    1.786873E+03   
 8.660000E+00    0.000000E+00    0.000000E+00    1.701664E+03   
 8.665000E+00    0.000000E+00    0.000000E+00    1.612713E+03   
 8.670000E+00    0.000000E+00    1.015742E-10    1.520106E+03   
 8.675000E+00    0.000000E+00   -1.394355E-10    1.423950E+03   
 8.680000E+00    0.000000E+00    1.453386E-10    1.324379E+03   
 8.685000E+00    1.404737E-09   -2.473199E-09    1.221550E+03   
 8.690000E+00   -2.287760E-09    3.866333E-09    1.115647E+03   
 8.695000E+00    1.445244E-09   -2.901887E-09    1.006876E+03   
 8.700000E+00   -6.685780E-10    1.256548E-09    8.954675E+02   
 8.705000E+00    0.000000E+00   -3.912337E-10    7.816732E+02   
 8.710000E+00    3.006515E-10    1.137672E-09    6.657651E+02   
 8.715000E+00   -8.387504E-10   -1.565240E-09    5.480334E+02   
 8.720000E+00    4.923499E-10    1.441122E-09    4.287847E+02   
 8.725000E+00   -2.773444E-10   -3.652803E-10    3.083386E+02   
 8.730000E+00    0.000000E+00    2.709324E-10    1.870260E+02   
 8.735000E+00   -8.060034E-10    9.698147E-10    6.518548E+01   
 8.740000E+00    1.885484E-09   -4.821594E-10   -5.683958E+01   
 8.745000E+00   -9.808322E-10   -1.907697E-09   -1.787040E+02   
 8.750000E+00    1.888995E-10    1.937696E-09   -3.000642E+02   
 8.755000E+00    2.317988E-10   -1.099505E-09   -4.205810E+02   
 8.760000E+00   -2.290610E-09    1.252782E-09   -5.399232E+02   
 8.765000E+00    2.850693E-09    0.000000E+00   -6.577699E+02   
 8.770000E+00   -4.928079E-10   -1.453386E-09   -7.738137E+02   
 8.775000E+00   -1.158231E-10    1.276191E-09   -8.877631E+02   
 8.780000E+00    6.251189E-10   -8.858735E-10   -9.993448E+02   
 8.785000E+00   -2.332746E-10    0.000000E+00   -1.108305E+03   
 8.790000E+00    0.000000E+00    0.000000E+00   -1.214413E+03   
 8.795000E+00    0.000000E+00   -1.066631E-10   -1.317460E+03   
 8.800000E+00    0.000000E+00   -1.148053E-10   -1.417261E+03   
 8.805000E+00    0.000000E+00    0.000000E+00   -1.513657E+03   
 8.810000E+00    5.968247E-10   -1.370743E-09   -1.606512E+03   
 8.815000E+00   -9.292309E-10    1.575112E-09   -1.695717E+03   
 8.820000E+00    4.158639E-10   -7.240469E-10   -1.781185E+03   
 8.825000E+00   -6.900531E-10    1.482291E-09   -1.862855E+03   
 8.830000E+00    5.068532E-10   -1.132990E-09   -1.940687E+03   
 8.835000E+00   -2.731715E-10    6.017101E-10   -2.014664E+03   
 8.840000E+00    0.000000E+00    0.000000E+00   -2.084790E+03   
 8.845000E+00    0.000000E+00    0.000000E+00   -2.151086E+03   
 8.850000E+00    0.000000E+00    0.000000E+00   -2.213591E+03   
 8.855000E+00    0.000000E+00    0.000000E+00   -2.272360E+03   
 8.860000E+00    0.000000E+00    0.000000E+00   -2.327460E+03   
 8.865000E+00    0.000000E+00   -1.086986E-10   -2.378972E+03   
 8.870000E+00    0.000000E+00    0.000000E+00   -2.426984E+03   
 8.875000E+00    0.000000E+00    0.000000E+00   -2.471595E+03   
 8.880000E+00    0.000000E+00    0.000000E+00   -2.512908E+03   
 8.885000E+00    0.000000E+00    0.000000E+00   -2.551031E+03   
 8.890000E+00    0.000000E+00    0.000000E+00   -2.586073E+03   
 8.895000E+00    0.000000E+00    0.000000E+00   -2.618148E+03   
 8.900000E+00    0.000000E+00    0.000000E+00   -2.647365E+03   
 8.905000E+00    0.000000E+00    0.000000E+00   -2.673834E+03   
 8.910000E+00    0.000000E+00    0.000000E+00   -2.697658E+03   
 8.915000E+00    0.000000E+00    0.000000E+00   -2.718940E+03   
 8.920000E+00    0.000000E+00    0.000000E+00   -2.737774E+03   
 8.925000E+00    0.000000E+00    0.000000E+00   -2.754248E+03   
 8.930000E+00    0.000000E+00    0.000000E+00   -2.768441E+03   
 8.935000E+00    0.000000E+00    0.000000E+00   -2.780427E+03   
 8.940000E+00    0.000000E+00    0.000000E+00   -2.790266E+03   
 8.945000E+00    0.000000E+00    0.000000E+00   -2.798012E+03   
 8.950000E+00    0.000000E+00    0.000000E+00   -2.803707E+03   
 8.955000E+00    0.000000E+00    0.000000E+00   -2.807382E+03   
 8.960000E+00    0.000000E+00    0.000000E+00   -2.809059E+03   
 8.965000E+00    0.000000E+00    0.000000E+00   -2.808746E+03   
 8.970000E+00    0.000000E+00    0.000000E+00   -2.806442E+03   
 8.975000E+00    0.000000E+00    0.000000E+00   -2.802133E+03   
 8.980000E+00    0.000000E+00    0.000000E+00   -2.795797E+03   
 8.985000E+00    0.000000E+00    0.000000E+00   -2.787397E+03   
 8.990000E+00    0.000000E+00    0.000000E+00   -2.776888E+03   
 8.995000E+00    0.000000E+00    0.000000E+00   -2.764215E+03   
 9.000000E+00    0.000000E+00    0.000000E+00   -2.749312E+03   
 9.005000E+00    0.000000E+00    0.000000E+00   -2.732104E+03   
 9.010000E+00    0.000000E+00    0.000000E+00   -2.712510E+03   
 9.015000E+00    0.000000E+00    0.000000E+00   -2.690438E+03   
 9.020000E+00    0.000000E+00    0.000000E+00   -2.665792E+03   
 9.025000E+00    0.000000E+00    0.000000E+00   -2.638470E+03   
 9.030000E+00    0.000000E+00    0.000000E+00   -2.608365E+03   
 9.035000E+00    0.000000E+00    0.000000E+00   -2.575368E+03   
 9.040000E+00    0.000000E+00    0.000000E+00   -2.539368E+03   
 9.045000E+00    0.000000E+00    0.000000E+00   -2.500253E+03   
 9.050000E+00    0.000000E+00    0.000000E+00   -2.457914E+03   
 9.055000E+00    0.000000E+00    0.000000E+00   -2.412244E+03   
 9.060000E+00    0.000000E+00    0.000000E+00   -2.363141E+03   
 9.065000E+00    0.000000E+00    0.000000E+00   -2.310509E+03   
 9.070000E+00    0.000000E+00    0.000000E+00   -2.254263E+03   
 9.075000E+00    1.143982E-10    0.000000E+00   -2.194326E+03   
 9.080000E+00   -1.188764E-10    0.000000E+00   -2.130634E+03   
 9.085000E+00    0.000000E+00    0.000000E+00   -2.063138E+03   
 9.090000E+00    0.000000E+00    0.000000E+00   -1.991802E+03   
 9.095000E+00    0.000000E+00    0.000000E+00   -1.916613E+03   
 9.100000E+00    0.000000E+00    0.000000E+00   -1.837571E+03   
 9.105000E+00    0.000000E+00    0.000000E+00   -1.754703E+03   
 9.110000E+00    0.000000E+00    0.000000E+00   -1.668054E+03   
 9.115000E+00    0.000000E+00   -1.260009E-10   -1.577692E+03   
 9.120000E+00    0.000000E+00    0.000000E+00   -1.483712E+03   
 9.125000E+00    0.000000E+00    0.000000E+00   -1.386232E+03   
 9.130000E+00   -1.993623E-09    1.262248E-09   -1.285393E+03   
 9.135000E+00    1.386009E-09   -1.004139E-09   -1.181365E+03   
 9.140000E+00    1.026530E-09   -6.705118E-10   -1.074338E+03   
 9.145000E+00   -1.633736E-09    8.614469E-10   -9.645291E+02   
 9.150000E+00    9.488740E-10   -6.988060E-10   -8.521764E+02   
 9.155000E+00   -1.738364E-10    0.000000E+00   -7.375397E+02   
 9.160000E+00    1.243724E-10    0.000000E+00   -6.208982E+02   
 9.165000E+00    4.118946E-10   -1.333289E-10   -5.025488E+02   
 9.170000E+00   -1.881871E-10   -1.078335E-10   -3.828031E+02   
 9.175000E+00    4.511299E-10    1.041186E-10   -2.619857E+02   
 9.180000E+00    1.050092E-09   -1.095765E-09   -1.404306E+02   
 9.185000E+00   -1.134803E-09    1.506142E-09   -1.847859E+01   
 9.190000E+00   -2.636298E-10    1.152709E-09    1.035258E+02   
 9.195000E+00    0.000000E+00   -2.318777E-09    2.252378E+02   
 9.200000E+00    0.000000E+00    1.733122E-09    3.463149E+02   
 9.205000E+00   -1.711902E-10   -6.624714E-10    4.664208E+02   
 9.210000E+00    1.658672E-09   -1.121184E-09    5.852278E+02   
 9.215000E+00   -1.084340E-09    1.201995E-09    7.024200E+02   
 9.220000E+00   -9.397140E-10    7.568193E-10    8.176957E+02   
 9.225000E+00    1.177161E-09   -6.517847E-10    9.307701E+02   
 9.230000E+00   -9.304522E-10    4.594248E-10    1.041377E+03   
 9.235000E+00    0.000000E+00    0.000000E+00    1.149272E+03   
 9.240000E+00    0.000000E+00    0.000000E+00    1.254232E+03   
 9.245000E+00    0.000000E+00   -1.200977E-10    1.356057E+03   
 9.250000E+00    0.000000E+00    0.000000E+00    1.454572E+03   
 9.255000E+00    0.000000E+00   -1.121591E-10    1.549627E+03   
 9.260000E+00   -1.065206E-09    5.388114E-10    1.641096E+03   
 9.265000E+00    1.089225E-09    6.326505E-10    1.728880E+03   
 9.270000E+00    1.253495E-09   -3.010789E-09    1.812900E+03   
 9.275000E+00   -1.518117E-09    2.535894E-09    1.893104E+03   
 9.280000E+00    9.082646E-10   -1.228661E-09    1.969462E+03   
 9.285000E+00   -1.852355E-10    2.520017E-10    2.041964E+03   
 9.290000E+00    0.000000E+00    0.000000E+00    2.110620E+03   
 9.295000E+00    0.000000E+00    1.013706E-10    2.175459E+03   
 9.300000E+00    0.000000E+00   -1.172480E-10    2.236527E+03   
 9.305000E+00    0.000000E+00    0.000000E+00    2.293883E+03   
 9.310000E+00    0.000000E+00    0.000000E+00    2.347599E+03   
 9.315000E+00    0.000000E+00    0.000000E+00    2.397760E+03   
 9.320000E+00    0.000000E+00    0.000000E+00    2.444459E+03   
 9.325000E+00    0.000000E+00    0.000000E+00    2.487795E+03   
 9.330000E+00    0.000000E+00    0.000000E+00    2.527873E+03   
 9.335000E+00    0.000000E+00    0.000000E+00    2.564804E+03   
 9.340000E+00    0.000000E+00    0.000000E+00    2.598697E+03   
 9.345000E+00    0.000000E+00    0.000000E+00    2.629665E+03   
 9.350000E+00    0.000000E+00    0.000000E+00    2.657817E+03   
 9.355000E+00    0.000000E+00    0.000000E+00    2.683262E+03   
 9.360000E+00    0.000000E+00    0.000000E+00    2.706102E+03   
 9.365000E+00    0.000000E+00    0.000000E+00    2.726435E+03   
 9.370000E+00    0.000000E+00    0.000000E+00    2.744356E+03   
 9.375000E+00    0.000000E+00    0.000000E+00    2.759948E+03   
 9.380000E+00    0.000000E+00    0.000000E+00    2.773288E+03   
 9.385000E+00    0.000000E+00    0.000000E+00    2.784445E+03   
 9.390000E+00    0.000000E+00    0.000000E+00    2.793477E+03   
 9.395000E+00    0.000000E+00    0.000000E+00    2.800434E+03   
 9.400000E+00    0.000000E+00    0.000000E+00    2.805352E+03   
 9.405000E+00    0.000000E+00    0.000000E+00    2.808261E+03   
 9.410000E+00    0.000000E+00    0.000000E+00    2.809175E+03   
 9.415000E+00    0.000000E+00    0.000000E+00    2.808101E+03   
 9.420000E+00    0.000000E+00    0.000000E+00    2.805032E+03   
 9.425000E+00    0.000000E+00    0.000000E+00    2.799951E+03   
 9.430000E+00    0.000000E+00    0.000000E+00    2.792829E+03   
 9.435000E+00    0.000000E+00    0.000000E+00    2.783628E+03   
 9.440000E+00    0.000000E+00    0.000000E+00    2.772298E+03   
 9.445000E+00    0.000000E+00    0.000000E+00    2.758779E+03   
 9.450000E+00    0.000000E+00    0.000000E+00    2.743003E+03   
 9.455000E+00    0.000000E+00    0.000000E+00    2.724892E+03   
 9.460000E+00    0.000000E+00    0.000000E+00    2.704360E+03   
 9.465000E+00    0.000000E+00    0.000000E+00    2.681315E+03   
 9.470000E+00    0.000000E+00    0.000000E+00    2.655657E+03   
 9.475000E+00    0.000000E+00    0.000000E+00    2.627283E+03   
 9.480000E+00    0.000000E+00    0.000000E+00    2.596084E+03   
 9.485000E+00    0.000000E+00    0.000000E+00    2.561951E+03   
 9.490000E+00    0.000000E+00    0.000000E+00    2.524771E+03   
 9.495000E+00    0.000000E+00    0.000000E+00    2.484435E+03   
 9.500000E+00    0.000000E+00    0.000000E+00    2.440833E+03   
 9.505000E+00    0.000000E+00    0.000000E+00    2.393861E+03   
 9.510000E+00    0.000000E+00    0.000000E+00    2.343418E+03   
 9.515000E+00    0.000000E+00    0.000000E+00    2.289413E+03   
 9.520000E+00    0.000000E+00    0.000000E+00    2.231762E+03   
 9.525000E+00    0.000000E+00    0.000000E+00    2.170394E+03   
 9.530000E+00    0.000000E+00   -1.091057E-10    2.105251E+03   
 9.535000E+00    0.000000E+00    0.000000E+00    2.036288E+03   
 9.540000E+00    0.000000E+00    0.000000E+00    1.963478E+03   
 9.545000E+00    0.000000E+00    0.000000E+00    1.886813E+03   
 9.550000E+00    0.000000E+00    0.000000E+00    1.806303E+03   
 9.555000E+00   -1.137875E-10    0.000000E+00    1.721980E+03   
 9.560000E+00    1.017777E-10    0.000000E+00    1.633900E+03   
 9.565000E+00    0.000000E+00    0.000000E+00    1.542141E+03   
 9.570000E+00    0.000000E+00    1.312933E-10    1.446806E+03   
 9.575000E+00    1.127697E-10   -1.750577E-10    1.348022E+03   
 9.580000E+00    1.255937E-09   -2.061814E-09    1.245941E+03   
 9.585000E+00   -2.193921E-09    3.479781E-09    1.140741E+03   
 9.590000E+00    1.497761E-09   -2.673294E-09    1.032623E+03   
 9.595000E+00   -7.790069E-10    1.098996E-09    9.218105E+02   
 9.600000E+00    0.000000E+00   -2.571924E-10    8.085517E+02   
 9.605000E+00    2.306284E-10    9.979308E-10    6.931135E+02   
 9.610000E+00   -8.210411E-10   -1.625594E-09    5.757823E+02   
 9.615000E+00    4.720961E-10    1.624526E-09    4.568607E+02   
 9.620000E+00   -2.939341E-10   -5.653754E-10    3.366658E+02   
 9.625000E+00    0.000000E+00    4.035742E-10    2.155260E+02   
 9.630000E+00   -8.958732E-10    1.009292E-09    9.377838E+01   
 9.635000E+00    2.009952E-09   -4.270944E-10   -2.823459E+01   
 9.640000E+00   -1.024902E-10   -1.498957E-09   -1.501678E+02   
 9.645000E+00   -1.491909E-09    9.286711E-10   -2.716771E+02   
 9.650000E+00    1.441427E-09   -2.602966E-10   -3.924219E+02   
 9.655000E+00   -2.692530E-09    7.092891E-10   -5.120688E+02   
 9.660000E+00    2.708917E-09    2.341906E-10   -6.302944E+02   
 9.665000E+00   -4.068057E-10   -1.478627E-09   -7.467879E+02   
 9.670000E+00    0.000000E+00    1.137163E-09   -8.612537E+02   
 9.675000E+00    1.557810E-09   -3.482835E-10   -9.734141E+02   
 9.680000E+00   -2.087869E-09   -6.462887E-10   -1.083011E+03   
 9.685000E+00    1.471299E-09    2.914915E-10   -1.189807E+03   
 9.690000E+00   -5.966212E-10   -3.092008E-10   -1.293589E+03   
 9.695000E+00    0.000000E+00    0.000000E+00   -1.394167E+03   
 9.700000E+00   -1.677297E-10    1.072737E-10   -1.491374E+03   
 9.705000E+00    7.427740E-10   -1.382956E-09   -1.585070E+03   
 9.710000E+00   -1.001900E-09    1.478627E-09   -1.675139E+03   
 9.715000E+00    3.692497E-10   -5.717874E-10   -1.761490E+03   
 9.720000E+00   -6.920887E-10    1.498168E-09   -1.844054E+03   
 9.725000E+00    5.345367E-10   -1.234768E-09   -1.922789E+03   
 9.730000E+00   -3.041119E-10    7.034878E-10   -1.997671E+03   
 9.735000E+00    0.000000E+00   -1.371964E-10   -2.068698E+03   
 9.740000E+00    0.000000E+00    0.000000E+00   -2.135889E+03   
 9.745000E+00    0.000000E+00    0.000000E+00   -2.199279E+03   
 9.750000E+00    0.000000E+00    0.000000E+00   -2.258918E+03   
 9.755000E+00    0.000000E+00    0.000000E+00   -2.314871E+03   
 9.760000E+00    0.000000E+00    0.000000E+00   -2.367217E+03   
 9.765000E+00    0.000000E+00    0.000000E+00   -2.416041E+03   
 9.770000E+00    0.000000E+00    0.000000E+00   -2.461440E+03   
 9.775000E+00    0.000000E+00    0.000000E+00   -2.503516E+03   
 9.780000E+00    0.000000E+00    0.000000E+00   -2.542377E+03   
 9.785000E+00    0.000000E+00    0.000000E+00   -2.578132E+03   
 9.790000E+00    0.000000E+00    0.000000E+00   -2.610892E+03   
 9.795000E+00    0.000000E+00    0.000000E+00   -2.640769E+03   
 9.800000E+00    0.000000E+00    0.000000E+00   -2.667873E+03   
 9.805000E+00    0.000000E+00    0.000000E+00   -2.692308E+03   
 9.810000E+00    0.000000E+00    0.000000E+00   -2.714177E+03   
 9.815000E+00    0.000000E+00    0.000000E+00   -2.733577E+03   
 9.820000E+00    0.000000E+00    0.000000E+00   -2.750596E+03   
 9.825000E+00    0.000000E+00    0.000000E+00   -2.765318E+03   
 9.830000E+00    0.000000E+00    0.000000E+00   -2.777815E+03   
