time,beta_dot1_x,beta_dot1_y,beta_dot1_z,beta_dot2_x,beta_dot2_y,beta_dot2_z,beta_dot3_x,beta_dot3_y,beta_dot3_z
8.065,0,-0.0106115,0,0,0.0211961,0,0,49.0415,0
8.07,0,-0.0105728,0,0,0.0211421,0,0,49.0132,0
8.075,0,-0.0105031,0,0,0.0210265,0,0,48.9502,0
8.08,0,-0.0104024,0,0,0.0208486,0,0,48.8519,0
8.085,0,-0.01027,0,0,0.0206074,0,0,48.718,0
8.09,0,-0.0101055,0,0,0.0203015,0,0,48.5476,0
8.095,0,-0.00990792,0,0,0.0199291,0,0,48.3398,0
8.1,0,-0.00967638,0,0,0.0194882,0,0,48.0935,0
8.105,0,-0.0094098,0,0,0.0189767,0,0,47.8076,0
8.11,0,-0.00910703,0,0,0.018392,0,0,47.4805,0
8.115,0,-0.00876685,0,0,0.0177316,0,0,47.1108,0
8.12,0,-0.00838806,0,0,0.0169931,0,0,46.6967,0
8.125,0,-0.00796949,0,0,0.0161739,0,0,46.2366,0
8.13,0,-0.00751006,0,0,0.0152717,0,0,45.7285,0
8.135,0,-0.0070088,0,0,0.0142846,0,0,45.1707,0
8.14,0,-0.00646499,0,0,0.0132109,0,0,44.5611,0
8.145,0,-0.00587812,0,0,0.0120495,0,0,43.8977,0
8.15,0,-0.00524802,0,0,0.0108,0,0,43.1787,0
8.155,0,-0.00457488,0,0,0.00946258,0,0,42.4021,0
8.16,0,-0.00385932,0,0,0.00803846,0,0,41.5662,0
8.165,0,-0.00310245,0,0,0.00652975,0,0,40.6691,0
8.17,0,-0.00230592,0,0,0.00493967,0,0,39.7094,0
8.175,0,-0.00147198,0,0,0.00327264,0,0,38.6855,0
8.18,0,-0.000603471,0,0,0.00153431,0,0,37.5964,0
8.185,0,0.000296091,0,0,-0.000268316,0,0,36.441,0
8.19,0,0.00122252,0,0,-0.00212687,0,0,35.2186,0
8.195,0,0.00217097,0,0,-0.00403161,0,0,33.9289,0
8.2,0,0.00313591,0,0,-0.00597143,0,0,32.5717,0
8.205,0,0.00411117,0,0,-0.00793392,0,0,31.1473,0
8.21,0,0.00508998,0,0,-0.00990541,0,0,29.6565,0
8.215,0,0.00606502,0,0,-0.0118711,0,0,28.1002,0
8.22,0,0.00702852,0,0,-0.0138153,0,0,26.48,0
8.225,0,0.00797232,0,0,-0.0157214,0,0,24.7977,0
8.23,0,0.00888798,0,0,-0.0175723,0,0,23.0557,0
8.235,0,0.00976693,0,0,-0.0193507,0,0,21.2568,0
8.24,0,0.0106006,0,0,-0.0210389,0,0,19.4042,0
8.245,0,0.0113805,0,0,-0.0226198,0,0,17.5016,0
8.25,0,0.0120984,0,0,-0.0240766,0,0,15.5529,0
8.255,0,0.0127466,0,0,-0.0253935,0,0,13.5626,0
8.26,0,0.0133179,0,0,-0.0265557,0,0,11.5355,0
8.265,0,0.0138059,0,0,-0.02755,0,0,9.47664,0
8.27,0,0.0142048,0,0,-0.0283648,0,0,7.39147,0
8.275,0,0.0145101,0,0,-0.0289904,0,0,5.28557,0
8.28,0,0.014718,0,0,-0.0294193,0,0,3.16474,0
8.285,0,0.0148263,0,0,-0.0296464,0,0,1.03493,0
8.29,0,0.0148335,0,0,-0.0296688,0,0,-1.09785,0
8.295,0,0.0147395,0,0,-0.0294863,0,0,-3.22754,0
8.3,0,0.0145456,0,0,-0.0291012,0,0,-5.34812,0
8.305,0,0.0142541,0,0,-0.028518,0,0,-7.45366,0
8.31,0,0.0138685,0,0,-0.0277437,0,0,-9.53835,0
8.315,0,0.0133933,0,0,-0.0267875,0,0,-11.5966,0
8.32,0,0.012834,0,0,-0.0256607,0,0,-13.623,0
8.325,0,0.0121971,0,0,-0.024376,0,0,-15.6125,0
8.33,0,0.0114895,0,0,-0.022948,0,0,-17.5602,0
8.335,0,0.0107191,0,0,-0.0213922,0,0,-19.4619,0
8.34,0,0.00989387,0,0,-0.0197253,0,0,-21.3134,0
8.345,0,0.00902232,0,0,-0.0179644,0,0,-23.1111,0
8.35,0,0.00811299,0,0,-0.016127,0,0,-24.8518,0
8.355,0,0.00717443,0,0,-0.0142305,0,0,-26.5327,0
8.36,0,0.00621509,0,0,-0.0122921,0,0,-28.1516,0
8.365,0,0.00524313,0,0,-0.0103286,0,0,-29.7064,0
8.37,0,0.00426637,0,0,-0.00835583,0,0,-31.1958,0
8.375,0,0.00329216,0,0,-0.00638894,0,0,-32.6186,0
8.38,0,0.00232733,0,0,-0.00444181,0,0,-33.9743,0
8.385,0,0.00137812,0,0,-0.00252717,0,0,-35.2624,0
8.39,0,0.000450109,0,0,-0.000656453,0,0,-36.4832,0
8.395,0,-0.000451758,0,0,0.00116028,0,0,-37.637,0
8.4,0,-0.00132322,0,0,0.00291434,0,0,-38.7246,0
8.405,0,-0.00216068,0,0,0.00459839,0,0,-39.7468,0
8.41,0,-0.0029612,0,0,0.00620647,0,0,-40.705,0
8.415,0,-0.00372246,0,0,0.00773387,0,0,-41.6005,0
8.42,0,-0.00444273,0,0,0.0091771,0,0,-42.4349,0
8.425,0,-0.00512081,0,0,0.0105338,0,0,-43.21,0
8.43,0,-0.00575603,0,0,0.0118025,0,0,-43.9275,0
8.435,0,-0.00634811,0,0,0.0129829,0,0,-44.5894,0
8.44,0,-0.00689718,0,0,0.0140751,0,0,-45.1976,0
8.445,0,-0.0074037,0,0,0.0150803,0,0,-45.754,0
8.45,0,-0.00786836,0,0,0.0159998,0,0,-46.2607,0
8.455,0,-0.00829208,0,0,0.0168357,0,0,-46.7195,0
8.46,0,-0.00867593,0,0,0.0175902,0,0,-47.1322,0
8.465,0,-0.00902108,0,0,0.0182656,0,0,-47.5006,0
8.47,0,-0.00932873,0,0,0.0188647,0,0,-47.8265,0
8.475,0,-0.0096001,0,0,0.0193899,0,0,-48.1112,0
8.48,0,-0.00983637,0,0,0.0198437,0,0,-48.3562,0
8.485,0,-0.0100386,0,0,0.0202284,0,0,-48.5628,0
8.49,0,-0.0102079,0,0,0.0205462,0,0,-48.732,0
8.495,0,-0.010345,0,0,0.0207989,0,0,-48.8648,0
8.5,0,-0.0104506,0,0,0.0209879,0,0,-48.9618,0
8.505,0,-0.0105252,0,0,0.0211145,0,0,-49.0236,0
8.51,0,-0.0105693,0,0,0.0211794,0,0,-49.0507,0
8.515,0,-0.0105827,0,0,0.0211829,0,0,-49.043,0
8.52,0,-0.0105656,0,0,0.0211249,0,0,-49.0006,0
8.525,0,-0.0105176,0,0,0.0210051,0,0,-48.9233,0
8.53,0,-0.0104381,0,0,0.0208224,0,0,-48.8105,0
8.535,0,-0.0103266,0,0,0.0205757,0,0,-48.6618,0
8.54,0,-0.010182,0,0,0.0202632,0,0,-48.4761,0
8.545,0,-0.0100034,0,0,0.0198831,0,0,-48.2527,0
8.55,0,-0.00978963,0,0,0.019433,0,0,-47.9903,0
8.555,0,-0.00953936,0,0,0.0189106,0,0,-47.6876,0
8.56,0,-0.00925127,0,0,0.0183133,0,0,-47.3431,0
8.565,0,-0.00892397,0,0,0.0176384,0,0,-46.9553,0
8.57,0,-0.00855607,0,0,0.0168833,0,0,-46.5225,0
8.575,0,-0.00814625,0,0,0.0160455,0,0,-46.0428,0
8.58,0,-0.0076933,0,0,0.0151227,0,0,-45.5144,0
8.585,0,-0.00719617,0,0,0.0141129,0,0,-44.9353,0
8.59,0,-0.00665404,0,0,0.0130146,0,0,-44.3036,0
8.595,0,-0.00606634,0,0,0.0118268,0,0,-43.6174,0
8.6,0,-0.0054329,0,0,0.0105492,0,0,-42.8747,0
8.605,0,-0.0047539,0,0,0.00918243,0,0,-42.0736,0
8.61,0,-0.00403003,0,0,0.00772787,0,0,-41.2124,0
8.615,0,-0.00326247,0,0,0.00618803,0,0,-40.2894,0
8.62,0,-0.00245303,0,0,0.00456656,0,0,-39.3031,0
8.625,0,-0.00160408,0,0,0.00286832,0,0,-38.2522,0
8.63,0,-0.000718719,0,0,0.00109952,0,0,-37.1355,0
8.635,0,0.000199301,0,0,-0.000732304,0,0,-35.9522,0
8.64,0,0.0011455,0,0,-0.00261819,0,0,-34.7016,0
8.645,0,0.00211468,0,0,-0.00454777,0,0,-33.3837,0
8.65,0,0.00310094,0,0,-0.00650933,0,0,-31.9983,0
8.655,0,0.00409771,0,0,-0.00848981,0,0,-30.546,0
8.66,0,0.00509778,0,0,-0.0104749,0,0,-29.0275,0
8.665,0,0.00609338,0,0,-0.0124493,0,0,-27.4442,0
8.67,0,0.00707626,0,0,-0.0143967,0,0,-25.7977,0
8.675,0,0.00803778,0,0,-0.0163,0,0,-24.09,0
8.68,0,0.00896904,0,0,-0.0181418,0,0,-22.3238,0
8.685,0,0.00986101,0,0,-0.0199042,0,0,-20.5019,0
8.69,0,0.0107047,0,0,-0.0215696,0,0,-18.6278,0
8.695,0,0.0114911,0,0,-0.0231205,0,0,-16.7052,0
8.7,0,0.0122119,0,0,-0.0245403,0,0,-14.7385,0
8.705,0,0.0128589,0,0,-0.0258133,0,0,-12.7321,0
8.71,0,0.0134247,0,0,-0.0269248,0,0,-10.691,0
8.715,0,0.0139026,0,0,-0.0278621,0,0,-8.62036,0
8.72,0,0.014287,0,0,-0.028614,0,0,-6.52575,0
8.725,0,0.0145731,0,0,-0.0291715,0,0,-4.41284,0
8.73,0,0.0147575,0,0,-0.0295278,0,0,-2.28749,0
8.735,0,0.0148379,0,0,-0.0296786,0,0,-0.15568,0
8.74,0,0.0148132,0,0,-0.029622,0,0,1.97654,0
8.745,0,0.0146837,0,0,-0.0293586,0,0,4.10314,0
8.75,0,0.0144509,0,0,-0.0288917,0,0,6.21811,0
8.755,0,0.0141176,0,0,-0.0282268,0,0,8.31557,0
8.76,0,0.013688,0,0,-0.027372,0,0,10.3898,0
8.765,0,0.013167,0,0,-0.0263373,0,0,12.4353,0
8.77,0,0.0125608,0,0,-0.0251348,0,0,14.4467,0
8.775,0,0.0118764,0,0,-0.0237784,0,0,16.4192,0
8.78,0,0.0111215,0,0,-0.0222832,0,0,18.3481,0
8.785,0,0.0103045,0,0,-0.0206655,0,0,20.2292,0
8.79,0,0.00943402,0,0,-0.0189425,0,0,22.0585,0
8.795,0,0.00851911,0,0,-0.0171317,0,0,23.8326,0
8.8,0,0.00756882,0,0,-0.0152511,0,0,25.5485,0
8.805,0,0.00659221,0,0,-0.0133182,0,0,27.2037,0
8.81,0,0.00559813,0,0,-0.0113505,0,0,28.7959,0
8.815,0,0.00459511,0,0,-0.00936454,0,0,30.3234,0
8.82,0,0.00359125,0,0,-0.00737635,0,0,31.785,0
8.825,0,0.00259415,0,0,-0.00540073,0,0,33.1797,0
8.83,0,0.00161078,0,0,-0.00345135,0,0,34.5072,0
8.835,0,0.000647487,0,0,-0.00154064,0,0,35.7671,0
8.84,0,-0.000290103,0,0,0.000320363,0,0,36.9598,0
8.845,0,-0.00119707,0,0,0.00212201,0,0,38.0859,0
8.85,0,-0.00206922,0,0,0.00385605,0,0,39.146,0
8.855,0,-0.00290307,0,0,0.00551565,0,0,40.1414,0
8.86,0,-0.00369583,0,0,0.00709528,0,0,41.0732,0
8.865,0,-0.00444536,0,0,0.00859073,0,0,41.9431,0
8.87,0,-0.00515015,0,0,0.00999896,0,0,42.7526,0
8.875,0,-0.00580923,0,0,0.011318,0,0,43.5035,0
8.88,0,-0.00642215,0,0,0.012547,0,0,44.1977,0
8.885,0,-0.0069889,0,0,0.0136858,0,0,44.8371,0
8.89,0,-0.00750986,0,0,0.0147351,0,0,45.4236,0
8.895,0,-0.00798572,0,0,0.0156962,0,0,45.9592,0
8.9,0,-0.00841743,0,0,0.0165708,0,0,46.4458,0
8.905,0,-0.00880614,0,0,0.0173612,0,0,46.8853,0
8.91,0,-0.00915315,0,0,0.0180698,0,0,47.2796,0
8.915,0,-0.00945981,0,0,0.0186991,0,0,47.6303,0
8.92,0,-0.00972755,0,0,0.019252,0,0,47.939,0
8.925,0,-0.00995775,0,0,0.019731,0,0,48.2072,0
8.93,0,-0.0101517,0,0,0.0201387,0,0,48.4363,0
8.935,0,-0.0103108,0,0,0.0204774,0,0,48.6275,0
8.94,0,-0.010436,0,0,0.0207493,0,0,48.7817,0
8.945,0,-0.0105284,0,0,0.0209562,0,0,48.8997,0
8.95,0,-0.0105887,0,0,0.0210994,0,0,48.9824,0
8.955,0,-0.0106175,0,0,0.0211803,0,0,49.03,0
8.96,0,-0.0106154,0,0,0.0211993,0,0,49.0429,0
8.965,0,-0.0105824,0,0,0.0211569,0,0,49.0212,0
8.97,0,-0.0105185,0,0,0.0210529,0,0,48.9647,0
8.975,0,-0.0104236,0,0,0.0208867,0,0,48.873,0
8.98,0,-0.0102972,0,0,0.0206575,0,0,48.7458,0
8.985,0,-0.0101388,0,0,0.0203638,0,0,48.5823,0
8.99,0,-0.00994747,0,0,0.020004,0,0,48.3816,0
8.995,0,-0.00972238,0,0,0.0195761,0,0,48.1426,0
9,0,-0.00946245,0,0,0.019078,0,0,47.8642,0
9.005,0,-0.00916654,0,0,0.0185072,0,0,47.5449,0
9.01,0,-0.00883346,0,0,0.0178612,0,0,47.1833,0
9.015,0,-0.008462,0,0,0.0171375,0,0,46.7777,0
9.02,0,-0.00805096,0,0,0.0163335,0,0,46.3263,0
9.025,0,-0.00759925,0,0,0.0154471,0,0,45.8274,0
9.03,0,-0.00710589,0,0,0.014476,0,0,45.279,0
9.035,0,-0.0065701,0,0,0.0134186,0,0,44.6793,0
9.04,0,-0.00599132,0,0,0.0122737,0,0,44.0261,0
9.045,0,-0.00536931,0,0,0.0110407,0,0,43.3177,0
9.05,0,-0.00470419,0,0,0.00971969,0,0,42.552,0
9.055,0,-0.00399651,0,0,0.00831168,0,0,41.7273,0
9.06,0,-0.00324727,0,0,0.0068186,0,0,40.8418,0
9.065,0,-0.00245802,0,0,0.00524347,0,0,39.8939,0
9.07,0,-0.00163088,0,0,0.00359045,0,0,38.8822,0
9.075,0,-0.000768601,0,0,0.00186498,0,0,37.8054,0
9.08,0,0.000125443,0,0,7.38e-05,0,0,36.6624,0
9.085,0,0.00104719,0,0,-0.00177498,0,0,35.4526,0
9.09,0,0.00199192,0,0,-0.00367187,0,0,34.1755,0
9.095,0,0.00295422,0,0,-0.00560603,0,0,32.831,0
9.1,0,0.00392804,0,0,-0.00756528,0,0,31.4191,0
9.105,0,0.00490673,0,0,-0.00953617,0,0,29.9407,0
9.11,0,0.00588306,0,0,-0.0115041,0,0,28.3966,0
9.115,0,0.00684933,0,0,-0.0134536,0,0,26.7882,0
9.12,0,0.00779745,0,0,-0.0153681,0,0,25.1173,0
9.125,0,0.00871903,0,0,-0.0172307,0,0,23.3864,0
9.13,0,0.00960551,0,0,-0.019024,0,0,21.5979,0
9.135,0,0.0104483,0,0,-0.0207304,0,0,19.7551,0
9.14,0,0.0112389,0,0,-0.0223327,0,0,17.8615,0
9.145,0,0.011969,0,0,-0.023814,0,0,15.9211,0
9.15,0,0.0126309,0,0,-0.0251582,0,0,13.9383,0
9.155,0,0.0132171,0,0,-0.0263505,0,0,11.9177,0
9.16,0,0.0137211,0,0,-0.0273772,0,0,9.86439,0
9.165,0,0.0141371,0,0,-0.0282264,0,0,7.78372,0
9.17,0,0.0144602,0,0,-0.028888,0,0,5.68127,0
9.175,0,0.0146866,0,0,-0.0293542,0,0,3.56279,0
9.18,0,0.0148137,0,0,-0.0296194,0,0,1.4342,0
9.185,0,0.0148398,0,0,-0.0296802,0,0,-0.698483,0
9.19,0,0.0147648,0,0,-0.029536,0,0,-2.82921,0
9.195,0,0.0145895,0,0,-0.0291886,0,0,-4.95196,0
9.2,0,0.014316,0,0,-0.028642,0,0,-7.06076,0
9.205,0,0.0139477,0,0,-0.0279029,0,0,-9.14978,0
9.21,0,0.0134889,0,0,-0.02698,0,0,-11.2134,0
9.215,0,0.0129449,0,0,-0.0258841,0,0,-13.2461,0
9.22,0,0.0123219,0,0,-0.024628,0,0,-15.2429,0
9.225,0,0.011627,0,0,-0.0232256,0,0,-17.1988,0
9.23,0,0.0108678,0,0,-0.0216926,0,0,-19.1094,0
9.235,0,0.0100522,0,0,-0.0200452,0,0,-20.9706,0
9.24,0,0.00918868,0,0,-0.0183006,0,0,-22.7787,0
9.245,0,0.00828576,0,0,-0.0164761,0,0,-24.5303,0
9.25,0,0.00735203,0,0,-0.0145893,0,0,-26.2226,0
9.255,0,0.00639595,0,0,-0.0126575,0,0,-27.8532,0
9.26,0,0.00542575,0,0,-0.0106974,0,0,-29.4202,0
9.265,0,0.00444931,0,0,-0.00872527,0,0,-30.9219,0
9.27,0,0.00347409,0,0,-0.00675619,0,0,-32.3573,0
9.275,0,0.00250701,0,0,-0.00480435,0,0,-33.7255,0
9.28,0,0.00155443,0,0,-0.00288272,0,0,-35.0263,0
9.285,0,0.000622054,0,0,-0.00100297,0,0,-36.2597,0
9.29,0,-0.000285054,0,0,0.000824575,0,0,-37.426,0
9.295,0,-0.0011625,0,0,0.00259097,0,0,-38.5259,0
9.3,0,-0.00200658,0,0,0.00428863,0,0,-39.5603,0
9.305,0,-0.00281421,0,0,0.00591133,0,0,-40.5304,0
9.31,0,-0.00358297,0,0,0.00745415,0,0,-41.4375,0
9.315,0,-0.00431102,0,0,0.00891335,0,0,-42.2832,0
9.32,0,-0.00499707,0,0,0.0102864,0,0,-43.0692,0
9.325,0,-0.00564035,0,0,0.0115716,0,0,-43.7974,0
9.33,0,-0.00624051,0,0,0.0127685,0,0,-44.4696,0
9.335,0,-0.00679761,0,0,0.0138772,0,0,-45.0877,0
9.34,0,-0.00731205,0,0,0.0148986,0,0,-45.6537,0
9.345,0,-0.00778448,0,0,0.015834,0,0,-46.1695,0
9.35,0,-0.00821579,0,0,0.0166854,0,0,-46.6371,0
9.355,0,-0.00860703,0,0,0.017455,0,0,-47.0583,0
9.36,0,-0.00895933,0,0,0.018145,0,0,-47.4349,0
9.365,0,-0.00927391,0,0,0.0187582,0,0,-47.7686,0
9.37,0,-0.00955199,0,0,0.0192971,0,0,-48.0609,0
9.375,0,-0.00979474,0,0,0.019764,0,0,-48.3133,0
9.38,0,-0.0100033,0,0,0.0201616,0,0,-48.527,0
9.385,0,-0.0101787,0,0,0.0204917,0,0,-48.7031,0
9.39,0,-0.0103217,0,0,0.0207565,0,0,-48.8426,0
9.395,0,-0.0104332,0,0,0.0209573,0,0,-48.9463,0
9.4,0,-0.0105136,0,0,0.0210955,0,0,-49.0147,0
9.405,0,-0.0105633,0,0,0.0211719,0,0,-49.0482,0
9.41,0,-0.0105825,0,0,0.0211869,0,0,-49.0471,0
9.415,0,-0.0105712,0,0,0.0211405,0,0,-49.0112,0
9.42,0,-0.010529,0,0,0.0210323,0,0,-48.9404,0
9.425,0,-0.0104554,0,0,0.0208615,0,0,-48.8344,0
9.43,0,-0.0103499,0,0,0.0206268,0,0,-48.6924,0
9.435,0,-0.0102116,0,0,0.0203268,0,0,-48.5138,0
9.44,0,-0.0100395,0,0,0.0199595,0,0,-48.2975,0
9.445,0,-0.0098324,0,0,0.0195227,0,0,-48.0425,0
9.45,0,-0.00958907,0,0,0.0190141,0,0,-47.7474,0
9.455,0,-0.00930817,0,0,0.018431,0,0,-47.4109,0
9.46,0,-0.00898831,0,0,0.0177708,0,0,-47.0313,0
9.465,0,-0.00862812,0,0,0.017031,0,0,-46.6071,0
9.47,0,-0.00822625,0,0,0.0162088,0,0,-46.1363,0
9.475,0,-0.00778146,0,0,0.0153021,0,0,-45.6171,0
9.48,0,-0.00729268,0,0,0.0143087,0,0,-45.0477,0
9.485,0,-0.00675902,0,0,0.0132271,0,0,-44.426,0
9.49,0,-0.00617989,0,0,0.0120561,0,0,-43.7501,0
9.495,0,-0.005555,0,0,0.0107953,0,0,-43.0182,0
9.5,0,-0.0048845,0,0,0.00944513,0,0,-42.2282,0
9.505,0,-0.00416896,0,0,0.00800685,0,0,-41.3784,0
9.51,0,-0.00340947,0,0,0.00648274,0,0,-40.4671,0
9.515,0,-0.0026077,0,0,0.00487623,0,0,-39.4927,0
9.52,0,-0.00176594,0,0,0.00319194,0,0,-38.454,0
9.525,0,-0.000887135,0,0,0.00143581,0,0,-37.3497,0
9.53,0,2.50887e-05,0,0,-0.000384844,0,0,-36.1789,0
9.535,0,0.000966383,0,0,-0.00226135,0,0,-34.941,0
9.54,0,0.00193169,0,0,-0.0041836,0,0,-33.6356,0
9.545,0,0.00291523,0,0,-0.00614013,0,0,-32.2629,0
9.55,0,0.00391056,0,0,-0.00811811,0,0,-30.823,0
9.555,0,0.00491059,0,0,-0.0101035,0,0,-29.3169,0
9.56,0,0.00590764,0,0,-0.0120811,0,0,-27.7456,0
9.565,0,0.00689355,0,0,-0.0140348,0,0,-26.1108,0
9.57,0,0.00785974,0,0,-0.0159477,0,0,-24.4144,0
9.575,0,0.00879736,0,0,-0.0178024,0,0,-22.6589,0
9.58,0,0.00969738,0,0,-0.019581,0,0,-20.8472,0
9.585,0,0.0105508,0,0,-0.0212659,0,0,-18.9825,0
9.59,0,0.0113486,0,0,-0.0228396,0,0,-17.0688,0
9.595,0,0.0120823,0,0,-0.0242852,0,0,-15.11,0
9.6,0,0.0127437,0,0,-0.0255867,0,0,-13.1106,0
9.605,0,0.0133252,0,0,-0.0267295,0,0,-11.0756,0
9.61,0,0.01382,0,0,-0.0277003,0,0,-9.01013,0
9.615,0,0.0142223,0,0,-0.0284877,0,0,-6.91959,0
9.62,0,0.0145272,0,0,-0.0290822,0,0,-4.80967,0
9.625,0,0.0147309,0,0,-0.0294766,0,0,-2.68619,0
9.63,0,0.0148308,0,0,-0.0296662,0,0,-0.555131,0
9.635,0,0.0148258,0,0,-0.0296484,0,0,1.57748,0
9.64,0,0.0147158,0,0,-0.0294236,0,0,3.70558,0
9.645,0,0.0145022,0,0,-0.0289944,0,0,5.82318,0
9.65,0,0.0141875,0,0,-0.0283661,0,0,7.92437,0
9.655,0,0.0137755,0,0,-0.0275461,0,0,10.0034,0
9.66,0,0.0132712,0,0,-0.0265442,0,0,12.0546,0
9.665,0,0.0126805,0,0,-0.0253722,0,0,14.0729,0
9.67,0,0.0120102,0,0,-0.0240435,0,0,16.053,0
9.675,0,0.0112679,0,0,-0.022573,0,0,17.9904,0
9.68,0,0.0104618,0,0,-0.020977,0,0,19.8807,0
9.685,0,0.0096007,0,0,-0.0192724,0,0,21.72,0
9.69,0,0.00869341,0,0,-0.0174767,0,0,23.5047,0
9.695,0,0.00774906,0,0,-0.0156078,0,0,25.2317,0
9.7,0,0.0067767,0,0,-0.0136833,0,0,26.8984,0
9.705,0,0.00578523,0,0,-0.0117208,0,0,28.5026,0
9.71,0,0.00478325,0,0,-0.0097371,0,0,30.0423,0
9.715,0,0.00377895,0,0,-0.00774817,0,0,31.5163,0
9.72,0,0.00278004,0,0,-0.00576911,0,0,32.9237,0
9.725,0,0.0017936,0,0,-0.00381384,0,0,34.2637,0
9.73,0,0.000826093,0,0,-0.00189501,0,0,35.5363,0
9.735,0,-0.000116706,0,0,-2.39145e-05,0,0,36.7416,0
9.74,0,-0.00102975,0,0,0.00178952,0,0,37.88,0
9.745,0,-0.00190871,0,0,0.00353678,0,0,38.9524,0
9.75,0,-0.00274996,0,0,0.00521078,0,0,39.9598,0
9.755,0,-0.0035506,0,0,0.00680575,0,0,40.9035,0
9.76,0,-0.00430836,0,0,0.00831723,0,0,41.7848,0
9.765,0,-0.00502162,0,0,0.00974197,0,0,42.6055,0
9.77,0,-0.0056893,0,0,0.0110779,0,0,43.3673,0
9.775,0,-0.00631088,0,0,0.0123237,0,0,44.0719,0
9.78,0,-0.00688626,0,0,0.0134794,0,0,44.7214,0
9.785,0,-0.00741575,0,0,0.0145454,0,0,45.3177,0
9.79,0,-0.00789999,0,0,0.0155228,0,0,45.8627,0
9.795,0,-0.00833989,0,0,0.0164135,0,0,46.3583,0
9.8,0,-0.00873656,0,0,0.0172195,0,0,46.8065,0
9.805,0,-0.00909127,0,0,0.0179432,0,0,47.2091,0
9.81,0,-0.00940539,0,0,0.0185872,0,0,47.5678,0
9.815,0,-0.00968031,0,0,0.0191542,0,0,47.8843,0
9.82,0,-0.00991743,0,0,0.0196468,0,0,48.16,0
9.825,0,-0.0101181,0,0,0.0200677,0,0,48.3964,0
9.83,0,-0.0102836,0,0,0.0204192,0,0,48.5945,0
9.835,0,-0.0104151,0,0,0.0207034,0,0,48.7556,0
9.84,0,-0.0105135,0,0,0.0209223,0,0,48.8804,0
9.845,0,-0.0105798,0,0,0.0210774,0,0,48.9696,0
9.85,0,-0.0106145,0,0,0.0211698,0,0,49.0237,0
9.855,0,-0.0106181,0,0,0.0212004,0,0,49.0431,0
9.86,0,-0.0105909,0,0,0.0211695,0,0,49.0279,0
9.865,0,-0.0105328,0,0,0.0210771,0,0,48.9779,0
9.87,0,-0.0104438,0,0,0.0209226,0,0,48.8929,0
9.875,0,-0.0103233,0,0,0.0207053,0,0,48.7724,0
9.88,0,-0.0101709,0,0,0.0204237,0,0,48.6157,0
9.885,0,-0.00998584,0,0,0.0200765,0,0,48.4221,0
9.89,0,-0.00976715,0,0,0.0196615,0,0,48.1904,0
9.895,0,-0.00951383,0,0,0.0191767,0,0,47.9194,0
9.9,0,-0.00922475,0,0,0.0186197,0,0,47.6079,0
9.905,0,-0.00889872,0,0,0.017988,0,0,47.2543,0
9.91,0,-0.00853454,0,0,0.017279,0,0,46.8571,0
9.915,0,-0.008131,0,0,0.0164903,0,0,46.4144,0
9.92,0,-0.00768699,0,0,0.0156195,0,0,45.9246,0
9.925,0,-0.0072015,0,0,0.0146644,0,0,45.3856,0
9.93,0,-0.0066737,0,0,0.0136233,0,0,44.7956,0
9.935,0,-0.006103,0,0,0.0124948,0,0,44.1526,0
9.94,0,-0.00548909,0,0,0.0112783,0,0,43.4546,0
9.945,0,-0.00483202,0,0,0.00997375,0,0,42.6998,0
9.95,0,-0.00413224,0,0,0.00858192,0,0,41.8863,0
9.955,0,-0.00339068,0,0,0.00710457,0,0,41.0124,0
9.96,0,-0.00260878,0,0,0.00554452,0,0,40.0763,0
9.965,0,-0.00178855,0,0,0.00390571,0,0,39.0766,0
9.97,0,-0.000932614,0,0,0.00219334,0,0,38.012,0
9.975,0,-4.423e-05,0,0,0.000413892,0,0,36.8815,0
9.98,0,0.000872671,0,0,-0.00142478,0,0,35.6843,0
9.985,0,0.00181349,0,0,-0.00331345,0,0,34.4198,0
9.99,0,0.00277293,0,0,-0.00524152,0,0,33.0879,0
9.995,0,0.00374509,0,0,-0.00719705,0,0,31.6886,0
10,0,0.0047234,0,0,-0.00916684,0,0,30.2226,0
